Date,Stock Price,Market Cap (Billion USD),Company
2000-01-01 00:00:00+01:00,585.7266845703125,0.5711157324237061,Chocoladefabriken Lindt &amp; Sprüngli
2020-02-01 00:00:00+01:00,7017.71435546875,6.842657470871582,Chocoladefabriken Lindt &amp; Sprüngli
2020-03-01 00:00:00+01:00,7600.1943359375,7.410607488227539,Chocoladefabriken Lindt &amp; Sprüngli
2020-04-01 00:00:00+02:00,7013.05517578125,6.838114514421386,Chocoladefabriken Lindt &amp; Sprüngli
2020-05-01 00:00:00+02:00,7530.54150390625,7.342692146091308,Chocoladefabriken Lindt &amp; Sprüngli
2020-06-01 00:00:00+02:00,7333.11181640625,7.150187342145996,Chocoladefabriken Lindt &amp; Sprüngli
2020-07-01 00:00:00+02:00,6637.40625,6.47183615109375,Chocoladefabriken Lindt &amp; Sprüngli
2020-08-01 00:00:00+02:00,7234.396484375,7.053934464072266,Chocoladefabriken Lindt &amp; Sprüngli
2020-09-01 00:00:00+02:00,7309.6083984375,7.127270216938476,Chocoladefabriken Lindt &amp; Sprüngli
2020-10-01 00:00:00+02:00,6834.8359375,6.664340955039062,Chocoladefabriken Lindt &amp; Sprüngli
2020-11-01 00:00:00+01:00,7290.80517578125,7.108936040671387,Chocoladefabriken Lindt &amp; Sprüngli
2020-12-01 00:00:00+01:00,8113.4296875,7.911040183945312,Chocoladefabriken Lindt &amp; Sprüngli
2021-01-01 00:00:00+01:00,7267.30126953125,7.086018439362793,Chocoladefabriken Lindt &amp; Sprüngli
2021-02-01 00:00:00+01:00,7168.58740234375,6.989766989592285,Chocoladefabriken Lindt &amp; Sprüngli
2021-03-01 00:00:00+01:00,7756.17626953125,7.562698452487793,Chocoladefabriken Lindt &amp; Sprüngli
2021-04-01 00:00:00+02:00,7963.00732421875,7.764370106516114,Chocoladefabriken Lindt &amp; Sprüngli
2021-05-01 00:00:00+02:00,8061.72314453125,7.860623460690918,Chocoladefabriken Lindt &amp; Sprüngli
2021-06-01 00:00:00+02:00,8767.6767578125,8.548967061088867,Chocoladefabriken Lindt &amp; Sprüngli
2021-07-01 00:00:00+02:00,9667.78125,9.42661844671875,Chocoladefabriken Lindt &amp; Sprüngli
2021-08-01 00:00:00+02:00,10258.3251953125,10.00243127331543,Chocoladefabriken Lindt &amp; Sprüngli
2021-09-01 00:00:00+02:00,9924.953125,9.677375169296875,Chocoladefabriken Lindt &amp; Sprüngli
2021-10-01 00:00:00+02:00,10277.375,10.021005880625,Chocoladefabriken Lindt &amp; Sprüngli
2021-11-01 00:00:00+01:00,10772.669921875,10.503945670673827,Chocoladefabriken Lindt &amp; Sprüngli
2021-12-01 00:00:00+01:00,12029.9580078125,11.729870705307617,Chocoladefabriken Lindt &amp; Sprüngli
2022-01-01 00:00:00+01:00,10210.7001953125,9.95599427894043,Chocoladefabriken Lindt &amp; Sprüngli
2022-02-01 00:00:00+01:00,9310.5966796875,9.078343845512695,Chocoladefabriken Lindt &amp; Sprüngli
2022-03-01 00:00:00+01:00,10496.4462890625,10.234612436381836,Chocoladefabriken Lindt &amp; Sprüngli
2022-04-01 00:00:00+02:00,10439.296875,10.178888614453125,Chocoladefabriken Lindt &amp; Sprüngli
2022-05-01 00:00:00+02:00,9182.009765625,8.952964532021484,Chocoladefabriken Lindt &amp; Sprüngli
2022-06-01 00:00:00+02:00,9351.068359375,9.11780595915039,Chocoladefabriken Lindt &amp; Sprüngli
2022-07-01 00:00:00+02:00,10111.8662109375,9.859625708305664,Chocoladefabriken Lindt &amp; Sprüngli
2022-08-01 00:00:00+02:00,9957.7802734375,9.709383444516602,Chocoladefabriken Lindt &amp; Sprüngli
2022-09-01 00:00:00+02:00,9206.6123046875,8.97695336074707,Chocoladefabriken Lindt &amp; Sprüngli
2022-10-01 00:00:00+02:00,9245.1357421875,9.014515831098633,Chocoladefabriken Lindt &amp; Sprüngli
2022-11-01 00:00:00+01:00,9553.3056640625,9.31499845427246,Chocoladefabriken Lindt &amp; Sprüngli
2022-12-01 00:00:00+01:00,9081.41796875,8.85488199751953,Chocoladefabriken Lindt &amp; Sprüngli
2023-01-01 00:00:00+01:00,9668.8701171875,9.427680152114258,Chocoladefabriken Lindt &amp; Sprüngli
2023-02-01 00:00:00+01:00,9938.5205078125,9.690604113745117,Chocoladefabriken Lindt &amp; Sprüngli
2023-03-01 00:00:00+01:00,10400.7763671875,10.141329000708009,Chocoladefabriken Lindt &amp; Sprüngli
2023-04-01 00:00:00+02:00,10612.64453125,10.34791211341797,Chocoladefabriken Lindt &amp; Sprüngli
2023-05-01 00:00:00+02:00,10610.6083984375,10.345926771938476,Chocoladefabriken Lindt &amp; Sprüngli
2023-06-01 00:00:00+02:00,10951.62890625,10.678440523183594,Chocoladefabriken Lindt &amp; Sprüngli
2023-07-01 00:00:00+02:00,10386.509765625,10.127418279521484,Chocoladefabriken Lindt &amp; Sprüngli
2023-08-01 00:00:00+02:00,10298.818359375,10.04191433540039,Chocoladefabriken Lindt &amp; Sprüngli
2023-09-01 00:00:00+02:00,9928.5673828125,9.680899269448242,Chocoladefabriken Lindt &amp; Sprüngli
2023-10-01 00:00:00+02:00,9792.1591796875,9.547893768950196,Chocoladefabriken Lindt &amp; Sprüngli
2023-11-01 00:00:00+01:00,10542.4052734375,10.2794249738916,Chocoladefabriken Lindt &amp; Sprüngli
2023-12-01 00:00:00+01:00,9831.1337890625,9.585896156694336,Chocoladefabriken Lindt &amp; Sprüngli
2024-01-01 00:00:00+01:00,10717.787109375,10.450431909931641,Chocoladefabriken Lindt &amp; Sprüngli
2024-02-01 00:00:00+01:00,10542.4052734375,10.2794249738916,Chocoladefabriken Lindt &amp; Sprüngli
2024-03-01 00:00:00+01:00,10513.173828125,10.250922706982422,Chocoladefabriken Lindt &amp; Sprüngli
2024-04-01 00:00:00+02:00,10337.79296875,10.079916723144532,Chocoladefabriken Lindt &amp; Sprüngli
2024-05-01 00:00:00+02:00,10379.818359375,10.120893790400391,Chocoladefabriken Lindt &amp; Sprüngli
2024-06-01 00:00:00+02:00,10360.06640625,10.101634549746093,Chocoladefabriken Lindt &amp; Sprüngli
2024-07-01 00:00:00+02:00,10873.625,10.602382424375,Chocoladefabriken Lindt &amp; Sprüngli
2024-08-01 00:00:00+02:00,11081.0244140625,10.80460826005371,Chocoladefabriken Lindt &amp; Sprüngli
2024-09-01 00:00:00+02:00,10774.8642578125,10.506085268901368,Chocoladefabriken Lindt &amp; Sprüngli
2024-10-01 00:00:00+02:00,10044.0302734375,9.793481938266602,Chocoladefabriken Lindt &amp; Sprüngli
2024-11-01 00:00:00+01:00,10053.90625,9.80311155859375,Chocoladefabriken Lindt &amp; Sprüngli
2024-12-01 00:00:00+01:00,9945.2685546875,9.69718383059082,Chocoladefabriken Lindt &amp; Sprüngli
2025-01-01 00:00:00+01:00,10369.9423828125,10.111264170073243,Chocoladefabriken Lindt &amp; Sprüngli
2025-02-01 00:00:00+01:00,11248.91796875,10.968313710019531,Chocoladefabriken Lindt &amp; Sprüngli
2025-03-01 00:00:00+01:00,11792.10546875,11.497951397832031,Chocoladefabriken Lindt &amp; Sprüngli
2025-04-01 00:00:00+02:00,11782.2294921875,11.488321777504883,Chocoladefabriken Lindt &amp; Sprüngli
