Date,Stock Price,Market Cap (Billion USD),Company
2000-01-01 00:00:00-05:00,1.6496672630310059,0.4728408282680511,Brown &amp; Brown
2019-01-01 00:00:00-05:00,25.9218692779541,7.429933547401428,Brown &amp; Brown
2019-02-01 00:00:00-05:00,28.269723892211914,8.102894419776916,Brown &amp; Brown
2019-03-01 00:00:00-05:00,28.245790481567383,8.096034434150695,Brown &amp; Brown
2019-04-01 00:00:00-04:00,30.389829635620117,8.710576088798524,Brown &amp; Brown
2019-05-01 00:00:00-04:00,30.217540740966797,8.661193267501831,Brown &amp; Brown
2019-06-01 00:00:00-04:00,32.14408493041992,9.2133947754364,Brown &amp; Brown
2019-07-01 00:00:00-04:00,34.47572708129883,9.881708701858521,Brown &amp; Brown
2019-08-01 00:00:00-04:00,35.396873474121094,10.145735050140381,Brown &amp; Brown
2019-09-01 00:00:00-04:00,34.679100036621094,9.94000108529663,Brown &amp; Brown
2019-10-01 00:00:00-04:00,36.23706817626953,10.386558377227784,Brown &amp; Brown
2019-11-01 00:00:00-04:00,36.294769287109375,10.403097131225586,Brown &amp; Brown
2019-12-01 00:00:00-05:00,38.05382537841797,10.907291860565186,Brown &amp; Brown
2020-01-01 00:00:00-05:00,43.278038024902344,12.404697483001708,Brown &amp; Brown
2020-02-01 00:00:00-05:00,41.456302642822266,11.88253711390686,Brown &amp; Brown
2020-03-01 00:00:00-05:00,34.97677230834961,10.025322293197632,Brown &amp; Brown
2020-04-01 00:00:00-04:00,34.67741012573242,9.939516709518433,Brown &amp; Brown
2020-05-01 00:00:00-04:00,38.82015609741211,11.126943701889038,Brown &amp; Brown
2020-06-01 00:00:00-04:00,39.45124053955078,11.30783017337036,Brown &amp; Brown
2020-07-01 00:00:00-04:00,44.01001739501953,12.614503265899659,Brown &amp; Brown
2020-08-01 00:00:00-04:00,44.910152435302734,12.872507172225951,Brown &amp; Brown
2020-09-01 00:00:00-04:00,43.89838790893555,12.582507129562378,Brown &amp; Brown
2020-10-01 00:00:00-04:00,42.191707611083984,12.093324769149781,Brown &amp; Brown
2020-11-01 00:00:00-04:00,43.665672302246094,12.515804320648193,Brown &amp; Brown
2020-12-01 00:00:00-05:00,46.0698356628418,13.20490485636902,Brown &amp; Brown
2021-01-01 00:00:00-05:00,41.8719482421875,12.00167278076172,Brown &amp; Brown
2021-02-01 00:00:00-05:00,44.60251235961914,12.784328912612915,Brown &amp; Brown
2021-03-01 00:00:00-05:00,44.512550354003906,12.758543282867432,Brown &amp; Brown
2021-04-01 00:00:00-04:00,51.786861419677734,14.84356451499939,Brown &amp; Brown
2021-05-01 00:00:00-04:00,51.14415740966797,14.65934755001831,Brown &amp; Brown
2021-06-01 00:00:00-04:00,51.83794021606445,14.858205128250122,Brown &amp; Brown
2021-07-01 00:00:00-04:00,53.06706619262695,15.21050704866028,Brown &amp; Brown
2021-08-01 00:00:00-04:00,56.62763214111328,16.231064945343018,Brown &amp; Brown
2021-09-01 00:00:00-04:00,54.18330001831055,15.530450917648315,Brown &amp; Brown
2021-10-01 00:00:00-04:00,61.66831970214844,17.675867139587403,Brown &amp; Brown
2021-11-01 00:00:00-04:00,62.93863296508789,18.039974489517213,Brown &amp; Brown
2021-12-01 00:00:00-05:00,68.7890396118164,19.716864845855714,Brown &amp; Brown
2022-01-01 00:00:00-05:00,64.87389373779297,18.594674414276124,Brown &amp; Brown
2022-02-01 00:00:00-05:00,66.17568969726562,18.96780558654785,Brown &amp; Brown
2022-03-01 00:00:00-05:00,70.84400939941406,20.305876726135253,Brown &amp; Brown
2022-04-01 00:00:00-04:00,60.75705337524414,17.414672694839478,Brown &amp; Brown
2022-05-01 00:00:00-04:00,58.198543548583984,16.68133214024353,Brown &amp; Brown
2022-06-01 00:00:00-04:00,57.2889518737793,16.420617697677613,Brown &amp; Brown
2022-07-01 00:00:00-04:00,63.92717361450195,18.323317918777466,Brown &amp; Brown
2022-08-01 00:00:00-04:00,61.90427017211914,17.743497150894164,Brown &amp; Brown
2022-09-01 00:00:00-04:00,59.484249114990234,17.04985135533142,Brown &amp; Brown
2022-10-01 00:00:00-04:00,57.822078704833984,16.573426775009157,Brown &amp; Brown
2022-11-01 00:00:00-04:00,58.608909606933594,16.798954542816162,Brown &amp; Brown
2022-12-01 00:00:00-05:00,56.141868591308594,16.0918315105896,Brown &amp; Brown
2023-01-01 00:00:00-05:00,57.7087516784668,16.54094407609558,Brown &amp; Brown
2023-02-01 00:00:00-05:00,55.254947662353516,15.837615138565063,Brown &amp; Brown
2023-03-01 00:00:00-05:00,56.69696807861328,16.25093856643677,Brown &amp; Brown
2023-04-01 00:00:00-04:00,63.579193115234375,18.2235769642334,Brown &amp; Brown
2023-05-01 00:00:00-04:00,61.545135498046875,17.64055909753418,Brown &amp; Brown
2023-06-01 00:00:00-04:00,68.0953140258789,19.51802366860962,Brown &amp; Brown
2023-07-01 00:00:00-04:00,69.68789672851562,19.974502463500976,Brown &amp; Brown
2023-08-01 00:00:00-04:00,73.29841613769531,21.009378420715333,Brown &amp; Brown
2023-09-01 00:00:00-04:00,69.19635772705078,19.833613622589112,Brown &amp; Brown
2023-10-01 00:00:00-04:00,68.78022766113281,19.714339094055177,Brown &amp; Brown
2023-11-01 00:00:00-04:00,74.19123840332031,21.265286281066896,Brown &amp; Brown
2023-12-01 00:00:00-05:00,70.587890625,20.2324659140625,Brown &amp; Brown
2024-01-01 00:00:00-05:00,76.99053192138672,22.067642183563233,Brown &amp; Brown
2024-02-01 00:00:00-05:00,83.59171295166016,23.959725499908448,Brown &amp; Brown
2024-03-01 00:00:00-05:00,87.04316711425781,24.949008903625487,Brown &amp; Brown
2024-04-01 00:00:00-04:00,81.07721710205078,23.23900058352661,Brown &amp; Brown
2024-05-01 00:00:00-04:00,89.0019760131836,25.510458380706787,Brown &amp; Brown
2024-06-01 00:00:00-04:00,89.0422592163086,25.5220046746521,Brown &amp; Brown
2024-07-01 00:00:00-04:00,99.02104949951172,28.382205375946047,Brown &amp; Brown
2024-08-01 00:00:00-04:00,104.69760131835938,30.00926407067871,Brown &amp; Brown
2024-09-01 00:00:00-04:00,103.30905151367188,29.61126681726074,Brown &amp; Brown
2024-10-01 00:00:00-04:00,104.34613037109375,29.90852265600586,Brown &amp; Brown
2024-11-01 00:00:00-04:00,112.7823715209961,32.32658558432007,Brown &amp; Brown
2024-12-01 00:00:00-05:00,101.87550354003906,29.200371828674317,Brown &amp; Brown
2025-01-01 00:00:00-05:00,104.51177215576172,29.95600022946167,Brown &amp; Brown
2025-02-01 00:00:00-05:00,118.37210845947266,33.92876070352173,Brown &amp; Brown
2025-03-01 00:00:00-05:00,124.4000015258789,35.65652363735962,Brown &amp; Brown
2025-04-01 00:00:00-04:00,114.87999725341797,32.92782385275269,Brown &amp; Brown
