Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2023-07-01 00:00:00-04:00,69.6878890991211,19.97450027670288,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2023-08-01 00:00:00-04:00,73.29841613769531,21.009378420715333,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2023-09-01 00:00:00-04:00,69.19635772705078,19.833613622589112,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2023-10-01 00:00:00-04:00,68.78023529052734,19.714341280853272,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2023-11-01 00:00:00-04:00,74.19123840332031,21.265286281066896,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2023-12-01 00:00:00-05:00,70.58789825439453,20.232468100860597,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-01-01 00:00:00-05:00,76.99052429199219,22.067639996765138,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-02-01 00:00:00-05:00,83.5916976928711,23.959721126312257,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-03-01 00:00:00-05:00,87.04315948486328,24.94900671682739,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-04-01 00:00:00-04:00,81.07721710205078,23.23900058352661,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-05-01 00:00:00-04:00,89.00198364257812,25.510460567504882,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-06-01 00:00:00-04:00,89.0422592163086,25.5220046746521,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-07-01 00:00:00-04:00,99.02104187011719,28.382203189147948,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-08-01 00:00:00-04:00,104.69760131835938,30.00926407067871,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-09-01 00:00:00-04:00,103.30904388427734,29.611264630462646,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-10-01 00:00:00-04:00,104.34613037109375,29.90852265600586,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-11-01 00:00:00-04:00,112.7823715209961,32.32658558432007,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2024-12-01 00:00:00-05:00,101.87550354003906,29.200371828674317,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2025-01-01 00:00:00-05:00,104.51177215576172,29.95600022946167,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2025-02-01 00:00:00-05:00,118.37210845947266,33.92876070352173,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2025-03-01 00:00:00-05:00,124.4000015258789,35.65652363735962,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
2025-04-01 00:00:00-04:00,110.5999984741211,31.70105636264038,Brown &amp; Brown,Financial Services,Insurance Brokers,30.8078,4.653511,0.21214001,0.16519,0.05683,59.026,,Large Cap
