Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2000-01-01 00:00:00+05:30,42.68965148925781,51.20794318135547,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2011-10-01 00:00:00+05:30,383.352294921875,459.8463995833125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2011-11-01 00:00:00+05:30,321.2654724121094,385.37077449672654,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2011-12-01 00:00:00+05:30,302.0391540527344,362.3080371871641,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-01-01 00:00:00+05:30,298.4951171875,358.05682331925,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-02-01 00:00:00+05:30,314.4653625488281,377.2137709289297,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-03-01 00:00:00+05:30,310.1904296875,372.08581810125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-04-01 00:00:00+05:30,314.553955078125,377.3200412086875,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-05-01 00:00:00+05:30,289.1034851074219,346.7911852744453,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-06-01 00:00:00+05:30,313.3135681152344,375.83214747091404,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-07-01 00:00:00+05:30,310.4783020019531,372.4311324481172,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-08-01 00:00:00+05:30,343.9627685546875,412.59708838528127,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-09-01 00:00:00+05:30,389.7327880859375,467.50005614915625,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-10-01 00:00:00+05:30,398.6344299316406,478.17793132389846,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-11-01 00:00:00+05:30,426.8265380859375,511.99549183715624,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2012-12-01 00:00:00+05:30,419.90814208984375,503.69659932539065,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-01-01 00:00:00+05:30,400.7978210449219,480.7730054306953,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-02-01 00:00:00+05:30,393.7892150878906,472.36590246527345,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-03-01 00:00:00+05:30,388.2003479003906,465.6618328980234,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-04-01 00:00:00+05:30,416.5051574707031,499.6145832642422,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-05-01 00:00:00+05:30,436.08880615234375,523.1059525771407,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-06-01 00:00:00+05:30,437.46343994140625,524.7548807484844,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-07-01 00:00:00+05:30,410.78118896484375,492.74845426589064,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-08-01 00:00:00+05:30,353.2198791503906,423.7013625330234,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-09-01 00:00:00+05:30,373.152587890625,447.6114433374375,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-10-01 00:00:00+05:30,400.3909606933594,480.2849601776016,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-11-01 00:00:00+05:30,426.27642822265625,511.3356130693594,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2013-12-01 00:00:00+05:30,425.8029479980469,510.7676546158828,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-01-01 00:00:00+05:30,401.45074462890625,481.5562133657344,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-02-01 00:00:00+05:30,439.4673156738281,527.1586097804297,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-03-01 00:00:00+05:30,442.26324462890625,530.5124383097344,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-04-01 00:00:00+05:30,484.4286804199219,581.0915638091953,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-05-01 00:00:00+05:30,557.169677734375,668.3472974000625,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-06-01 00:00:00+05:30,517.3491821289062,620.5810213757344,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-07-01 00:00:00+05:30,541.9044799804688,650.0360825748281,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-08-01 00:00:00+05:30,634.8603515625,761.54036579775,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-09-01 00:00:00+05:30,613.927001953125,736.4299762771875,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-10-01 00:00:00+05:30,589.2940673828125,706.8817867309688,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-11-01 00:00:00+05:30,597.2117919921875,716.3794138555312,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2014-12-01 00:00:00+05:30,556.9239501953125,668.0525373957188,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-01-01 00:00:00+05:30,570.7517700195312,684.6395599451719,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-02-01 00:00:00+05:30,577.6995239257812,692.9736684435469,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-03-01 00:00:00+05:30,535.8778076171875,642.8068482010312,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-04-01 00:00:00+05:30,516.5684204101562,619.6444664886094,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-05-01 00:00:00+05:30,567.59375,680.851388712,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-06-01 00:00:00+05:30,578.5341186523438,693.9747981751407,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-07-01 00:00:00+05:30,615.1902465820312,737.9452886989219,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-08-01 00:00:00+05:30,555.9907836914062,666.9331668774844,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-09-01 00:00:00+05:30,575.5272827148438,690.3679782908906,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-10-01 00:00:00+05:30,539.004638671875,646.5576070243125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-11-01 00:00:00+05:30,621.8410034179688,745.9231373410781,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2015-12-01 00:00:00+05:30,579.4208374023438,695.0384527561406,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-01-01 00:00:00+05:30,561.6149291992188,673.6795541999531,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-02-01 00:00:00+05:30,559.269775390625,670.8664484754376,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-03-01 00:00:00+05:30,551.345703125,661.3612070835,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-04-01 00:00:00+05:30,606.1069946289062,727.0495649417344,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-05-01 00:00:00+05:30,602.1679077148438,722.3244727508907,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-06-01 00:00:00+05:30,651.19091796875,781.129532902125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-07-01 00:00:00+05:30,667.9496459960938,801.2322969837657,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-08-01 00:00:00+05:30,659.6359252929688,791.2596567175781,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-09-01 00:00:00+05:30,645.4476928710938,774.2403048522656,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-10-01 00:00:00+05:30,602.3320922851562,722.5214187051093,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-11-01 00:00:00+05:30,544.156005859375,652.7368778555625,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2016-12-01 00:00:00+05:30,543.9722900390625,652.5165033863437,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-01-01 00:00:00+05:30,569.4100952148438,683.0301673928906,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-02-01 00:00:00+05:30,602.492919921875,722.7143378833125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-03-01 00:00:00+05:30,590.8989868164062,708.8069517369844,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-04-01 00:00:00+05:30,613.2373657226562,735.6027300553594,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-05-01 00:00:00+05:30,650.61328125,780.436634571,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-06-01 00:00:00+05:30,619.2293701171875,742.7903788150312,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-07-01 00:00:00+05:30,644.3457641601562,772.9184973216094,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-08-01 00:00:00+05:30,623.37109375,747.758541849,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-09-01 00:00:00+05:30,581.3972778320312,697.4092720459219,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-10-01 00:00:00+05:30,623.37109375,747.758541849,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-11-01 00:00:00+05:30,651.9948120117188,782.0938359367032,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2017-12-01 00:00:00+05:30,696.3324584960938,835.2786149817656,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-01-01 00:00:00+05:30,707.4111328125,848.56792761675,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-02-01 00:00:00+05:30,675.2413330078125,809.9789669884688,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-03-01 00:00:00+05:30,685.0220947265625,821.7113815875938,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-04-01 00:00:00+05:30,809.6220703125,971.17403231475,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-05-01 00:00:00+05:30,855.6517944335938,1026.3885261140156,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-06-01 00:00:00+05:30,832.242919921875,998.3086455313125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-07-01 00:00:00+05:30,867.7039184570312,1040.8455305794218,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-08-01 00:00:00+05:30,902.1815795898438,1082.2028631113906,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-09-01 00:00:00+05:30,804.65478515625,965.215575237375,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-10-01 00:00:00+05:30,715.8666381835938,858.7106442590157,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-11-01 00:00:00+05:30,739.1851806640625,886.6821679598437,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2018-12-01 00:00:00+05:30,751.2883911132812,901.2004526347969,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-01-01 00:00:00+05:30,635.5833740234375,762.4076601374062,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-02-01 00:00:00+05:30,603.666259765625,724.1218059219375,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-03-01 00:00:00+05:30,629.83544921875,755.512794601125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-04-01 00:00:00+05:30,603.1055908203125,723.4492611132188,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-05-01 00:00:00+05:30,604.7411499023438,725.4111796021406,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-06-01 00:00:00+05:30,612.4984130859375,734.7163268331562,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-07-01 00:00:00+05:30,514.0369873046875,616.6079113022812,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-08-01 00:00:00+05:30,501.1160583496094,601.1087405969765,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-09-01 00:00:00+05:30,518.5054931640625,621.9680626778437,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-10-01 00:00:00+05:30,574.7009887695312,689.3768056781719,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-11-01 00:00:00+05:30,502.7745056152344,603.098114376914,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2019-12-01 00:00:00+05:30,503.72216796875,604.234873246125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-01-01 00:00:00+05:30,537.45849609375,644.702947205625,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-02-01 00:00:00+05:30,433.1224060058594,519.5476370403516,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-03-01 00:00:00+05:30,270.0322265625,323.91444840975,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-04-01 00:00:00+05:30,347.45501708984375,416.7861800813906,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-05-01 00:00:00+05:30,413.5061340332031,496.0171347859922,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-06-01 00:00:00+05:30,483.9637451171875,580.5338553310313,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-07-01 00:00:00+05:30,574.7009887695312,689.3768056781719,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-08-01 00:00:00+05:30,577.5946655273438,692.8478866036406,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-09-01 00:00:00+05:30,578.5463256835938,693.9894409970157,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-10-01 00:00:00+05:30,565.3175048828125,678.1209417169688,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-11-01 00:00:00+05:30,687.1368408203125,824.2481040492188,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2020-12-01 00:00:00+05:30,685.8043823242188,822.6497668274532,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-01-01 00:00:00+05:30,713.4041137695312,855.7567478021718,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-02-01 00:00:00+05:30,767.4613647460938,920.6005809087657,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-03-01 00:00:00+05:30,756.8497924804688,907.8715758528281,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-04-01 00:00:00+05:30,716.211669921875,859.1245236193125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-05-01 00:00:00+05:30,768.9365234375,922.37009271825,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-06-01 00:00:00+05:30,740.147216796875,887.8361687518125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-07-01 00:00:00+05:30,707.2178955078125,848.3361317464687,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-08-01 00:00:00+05:30,763.4917602539062,915.8388816632344,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-09-01 00:00:00+05:30,772.87548828125,927.095038480875,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-10-01 00:00:00+05:30,851.0242919921875,1020.8376519835313,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-11-01 00:00:00+05:30,804.1060791015625,964.5573803940938,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2021-12-01 00:00:00+05:30,805.694091796875,966.4622650918125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-01-01 00:00:00+05:30,852.5161743164062,1022.6272244589844,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-02-01 00:00:00+05:30,761.1338500976562,913.0104741898593,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-03-01 00:00:00+05:30,776.243896484375,931.1355787490625,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-04-01 00:00:00+05:30,887.4521484375,1064.53432173825,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-05-01 00:00:00+05:30,995.4843139648438,1194.1232221178907,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-06-01 00:00:00+05:30,1052.074951171875,1262.0059532623125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-07-01 00:00:00+05:30,1120.69580078125,1344.319405006875,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-08-01 00:00:00+05:30,1272.4132080078125,1526.3104988164687,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-09-01 00:00:00+05:30,1233.0362548828125,1479.0762697249688,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-10-01 00:00:00+05:30,1311.20703125,1572.845240307,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-11-01 00:00:00+05:30,1269.399169921875,1522.6950396673126,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2022-12-01 00:00:00+05:30,1214.56298828125,1456.916848096875,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-01-01 00:00:00+05:30,1340.5208740234375,1608.0083663294063,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-02-01 00:00:00+05:30,1234.3974609375,1480.70909079225,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-03-01 00:00:00+05:30,1126.5723876953125,1351.3686058857188,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-04-01 00:00:00+05:30,1192.8814697265625,1430.9090000235938,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-05-01 00:00:00+05:30,1282.4276123046875,1538.3231770262812,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-06-01 00:00:00+05:30,1413.2955322265625,1695.3044775015937,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-07-01 00:00:00+05:30,1434.296630859375,1720.4961346835626,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
