Date,Stock Price,Market Cap (Billion USD),Company
2000-01-01 00:00:00-05:00,13.33199405670166,3.6184900482175295,Deere &amp; Company (John Deere)
2015-06-01 00:00:00-04:00,81.1919174194336,22.03662437354883,Deere &amp; Company (John Deere)
2015-07-01 00:00:00-04:00,79.62541198730469,21.611452843128905,Deere &amp; Company (John Deere)
2015-08-01 00:00:00-04:00,68.8565673828125,18.68863748134375,Deere &amp; Company (John Deere)
2015-09-01 00:00:00-04:00,62.30604553222656,16.91073403898047,Deere &amp; Company (John Deere)
2015-10-01 00:00:00-04:00,66.19783020019531,17.967018945121094,Deere &amp; Company (John Deere)
2015-11-01 00:00:00-04:00,67.53028869628906,18.32866685669922,Deere &amp; Company (John Deere)
2015-12-01 00:00:00-05:00,64.7296142578125,17.56852455984375,Deere &amp; Company (John Deere)
2016-01-01 00:00:00-05:00,65.86447143554688,17.876540704039062,Deere &amp; Company (John Deere)
2016-02-01 00:00:00-05:00,68.5757064819336,18.612407896298826,Deere &amp; Company (John Deere)
2016-03-01 00:00:00-05:00,65.84737396240234,17.87190021018945,Deere &amp; Company (John Deere)
2016-04-01 00:00:00-04:00,72.4793472290039,19.67191070848242,Deere &amp; Company (John Deere)
2016-05-01 00:00:00-04:00,70.91105651855469,19.246254628503905,Deere &amp; Company (John Deere)
2016-06-01 00:00:00-04:00,69.83390045166016,18.953899374529296,Deere &amp; Company (John Deere)
2016-07-01 00:00:00-04:00,67.46669006347656,18.311405296355467,Deere &amp; Company (John Deere)
2016-08-01 00:00:00-04:00,73.40509796142578,19.923172432583986,Deere &amp; Company (John Deere)
2016-09-01 00:00:00-04:00,74.09963989257812,20.11168084739844,Deere &amp; Company (John Deere)
2016-10-01 00:00:00-04:00,77.21863555908203,20.95821998713086,Deere &amp; Company (John Deere)
2016-11-01 00:00:00-04:00,87.62522888183594,23.78271527373828,Deere &amp; Company (John Deere)
2016-12-01 00:00:00-05:00,90.10883331298828,24.456800326552735,Deere &amp; Company (John Deere)
2017-01-01 00:00:00-05:00,94.15935516357422,25.556168728916017,Deere &amp; Company (John Deere)
2017-02-01 00:00:00-05:00,96.30554962158203,26.13867598588086,Deere &amp; Company (John Deere)
2017-03-01 00:00:00-05:00,95.75138854980469,25.988268903878907,Deere &amp; Company (John Deere)
2017-04-01 00:00:00-04:00,98.7170181274414,26.79318233751367,Deere &amp; Company (John Deere)
2017-05-01 00:00:00-04:00,108.31361389160156,29.39783293379297,Deere &amp; Company (John Deere)
2017-06-01 00:00:00-04:00,109.31309509277344,29.66910614051953,Deere &amp; Company (John Deere)
2017-07-01 00:00:00-04:00,114.02206420898438,30.947186359570313,Deere &amp; Company (John Deere)
2017-08-01 00:00:00-04:00,103.04473114013672,27.967784306384765,Deere &amp; Company (John Deere)
2017-09-01 00:00:00-04:00,111.63106536865234,30.298235762064454,Deere &amp; Company (John Deere)
2017-10-01 00:00:00-04:00,118.68824768066406,32.21365395501172,Deere &amp; Company (John Deere)
2017-11-01 00:00:00-04:00,133.8548126220703,36.33007225468359,Deere &amp; Company (John Deere)
2017-12-01 00:00:00-05:00,139.79454040527344,37.94219762626953,Deere &amp; Company (John Deere)
2018-01-01 00:00:00-05:00,149.21072387695312,40.49788179771094,Deere &amp; Company (John Deere)
2018-02-01 00:00:00-05:00,144.234619140625,39.1472972271875,Deere &amp; Company (John Deere)
2018-03-01 00:00:00-05:00,139.25856018066406,37.79672508101172,Deere &amp; Company (John Deere)
2018-04-01 00:00:00-04:00,121.81603240966797,33.06257856949414,Deere &amp; Company (John Deere)
2018-05-01 00:00:00-04:00,134.5800323486328,36.52690705315234,Deere &amp; Company (John Deere)
2018-06-01 00:00:00-04:00,125.83967590332031,34.15465180905859,Deere &amp; Company (John Deere)
2018-07-01 00:00:00-04:00,130.97979736328125,35.54975281723438,Deere &amp; Company (John Deere)
2018-08-01 00:00:00-04:00,130.084228515625,35.3066828796875,Deere &amp; Company (John Deere)
2018-09-01 00:00:00-04:00,135.9913787841797,36.90996625719141,Deere &amp; Company (John Deere)
2018-10-01 00:00:00-04:00,123.07917022705078,33.40541187727148,Deere &amp; Company (John Deere)
2018-11-01 00:00:00-04:00,140.7449951171875,38.20016435665625,Deere &amp; Company (John Deere)
2018-12-01 00:00:00-05:00,135.55604553222656,36.79181071098047,Deere &amp; Company (John Deere)
2019-01-01 00:00:00-05:00,149.8086395263672,40.66016448534766,Deere &amp; Company (John Deere)
2019-02-01 00:00:00-05:00,149.8451690673828,40.670079114777344,Deere &amp; Company (John Deere)
2019-03-01 00:00:00-05:00,146.0086212158203,39.628786254808595,Deere &amp; Company (John Deere)
2019-04-01 00:00:00-04:00,152.02760314941406,41.26242231363672,Deere &amp; Company (John Deere)
2019-05-01 00:00:00-04:00,128.65850830078125,34.91972243048438,Deere &amp; Company (John Deere)
2019-06-01 00:00:00-04:00,152.10107421875,41.282363391625,Deere &amp; Company (John Deere)
2019-07-01 00:00:00-04:00,152.74476623535156,41.457070426917966,Deere &amp; Company (John Deere)
2019-08-01 00:00:00-04:00,142.84146118164062,38.76917463061719,Deere &amp; Company (John Deere)
2019-09-01 00:00:00-04:00,155.53872680664062,42.21539048611719,Deere &amp; Company (John Deere)
2019-10-01 00:00:00-04:00,161.31004333496094,43.78180668267578,Deere &amp; Company (John Deere)
2019-11-01 00:00:00-04:00,155.6687469482422,42.250679774910154,Deere &amp; Company (John Deere)
2019-12-01 00:00:00-05:00,160.494873046875,43.5605580410625,Deere &amp; Company (John Deere)
2020-01-01 00:00:00-05:00,147.53424072265625,40.04286077204687,Deere &amp; Company (John Deere)
2020-02-01 00:00:00-05:00,145.5804443359375,39.51257304828125,Deere &amp; Company (John Deere)
2020-03-01 00:00:00-05:00,128.53652954101562,34.88661568542969,Deere &amp; Company (John Deere)
2020-04-01 00:00:00-04:00,135.71937561035156,36.83614078341797,Deere &amp; Company (John Deere)
2020-05-01 00:00:00-04:00,142.3247833251953,38.62894101862109,Deere &amp; Company (John Deere)
2020-06-01 00:00:00-04:00,147.0308380126953,39.906230220871095,Deere &amp; Company (John Deere)
2020-07-01 00:00:00-04:00,165.80264282226562,45.00116115180469,Deere &amp; Company (John Deere)
2020-08-01 00:00:00-04:00,197.54122924804688,53.615458355789066,Deere &amp; Company (John Deere)
2020-09-01 00:00:00-04:00,208.42172241210938,56.568576701507816,Deere &amp; Company (John Deere)
2020-10-01 00:00:00-04:00,213.17677307128906,57.85916409719922,Deere &amp; Company (John Deere)
2020-11-01 00:00:00-04:00,246.87396240234375,67.00505358145313,Deere &amp; Company (John Deere)
2020-12-01 00:00:00-05:00,253.8851776123047,68.9079956586289,Deere &amp; Company (John Deere)
2021-01-01 00:00:00-05:00,273.3048095703125,74.17875595759375,Deere &amp; Company (John Deere)
2021-02-01 00:00:00-05:00,330.388427734375,89.6720500113125,Deere &amp; Company (John Deere)
2021-03-01 00:00:00-05:00,354.0660705566406,96.0984941391172,Deere &amp; Company (John Deere)
2021-04-01 00:00:00-04:00,351.8130187988281,95.48698431327344,Deere &amp; Company (John Deere)
2021-05-01 00:00:00-04:00,342.56353759765625,92.97654547454688,Deere &amp; Company (John Deere)
2021-06-01 00:00:00-04:00,334.60418701171875,90.81626616726562,Deere &amp; Company (John Deere)
2021-07-01 00:00:00-04:00,343.91302490234375,93.34281524345313,Deere &amp; Company (John Deere)
2021-08-01 00:00:00-04:00,359.5492858886719,97.58671563297656,Deere &amp; Company (John Deere)
2021-09-01 00:00:00-04:00,318.68951416015625,86.49680089529687,Deere &amp; Company (John Deere)
2021-10-01 00:00:00-04:00,326.5442810058594,88.62869470963281,Deere &amp; Company (John Deere)
2021-11-01 00:00:00-04:00,329.62554931640625,89.46499411617188,Deere &amp; Company (John Deere)
2021-12-01 00:00:00-05:00,327.0975036621094,88.77884709250782,Deere &amp; Company (John Deere)
2022-01-01 00:00:00-05:00,360.1581115722656,97.75195945680468,Deere &amp; Company (John Deere)
2022-02-01 00:00:00-05:00,344.48486328125,93.498020194375,Deere &amp; Company (John Deere)
2022-03-01 00:00:00-05:00,397.5326232910156,107.89592577842969,Deere &amp; Company (John Deere)
2022-04-01 00:00:00-04:00,362.1794128417969,98.30056895191406,Deere &amp; Company (John Deere)
2022-05-01 00:00:00-04:00,343.21429443359375,93.15317000082813,Deere &amp; Company (John Deere)
2022-06-01 00:00:00-04:00,287.27813720703125,77.97131292835938,Deere &amp; Company (John Deere)
2022-07-01 00:00:00-04:00,330.4163513183594,89.67962886338282,Deere &amp; Company (John Deere)
2022-08-01 00:00:00-04:00,351.66558837890625,95.44696963092187,Deere &amp; Company (John Deere)
2022-09-01 00:00:00-04:00,321.4718933105469,87.25197759453906,Deere &amp; Company (John Deere)
2022-10-01 00:00:00-04:00,382.3476867675781,103.77452117389844,Deere &amp; Company (John Deere)
2022-11-01 00:00:00-04:00,425.9898681640625,115.61962089371875,Deere &amp; Company (John Deere)
2022-12-01 00:00:00-05:00,414.16644287109375,112.41057755207812,Deere &amp; Company (John Deere)
2023-01-01 00:00:00-05:00,409.5905456542969,111.16861491166406,Deere &amp; Company (John Deere)
2023-02-01 00:00:00-05:00,406.10333251953125,110.22213639010937,Deere &amp; Company (John Deere)
2023-03-01 00:00:00-05:00,399.94268798828125,108.55005111673438,Deere &amp; Company (John Deere)
2023-04-01 00:00:00-04:00,367.32049560546875,99.69593087139063,Deere &amp; Company (John Deere)
2023-05-01 00:00:00-04:00,336.1874084472656,91.24597465530469,Deere &amp; Company (John Deere)
2023-06-01 00:00:00-04:00,393.72149658203125,106.86153257285937,Deere &amp; Company (John Deere)
2023-07-01 00:00:00-04:00,418.7323913574219,113.64983996760157,Deere &amp; Company (John Deere)
