Date,Stock Price,Market Cap (Billion USD),Company
2000-01-01 00:00:00+05:30,6.955478668212891,87.50200673169141,Oil &amp; Natural Gas
2024-06-01 00:00:00+05:30,260.3894958496094,3275.777916309594,Oil &amp; Natural Gas
2024-07-01 00:00:00+05:30,317.3674621582031,3992.5778130985314,Oil &amp; Natural Gas
2024-08-01 00:00:00+05:30,314.0912170410156,3951.3616673846564,Oil &amp; Natural Gas
2024-09-01 00:00:00+05:30,284.80609130859375,3582.9460066929373,Oil &amp; Natural Gas
2024-10-01 00:00:00+05:30,254.7081298828125,3204.304629310125,Oil &amp; Natural Gas
2024-11-01 00:00:00+05:30,245.66441345214844,3090.5319655232342,Oil &amp; Natural Gas
2024-12-01 00:00:00+05:30,234.5798797607422,2951.085208808172,Oil &amp; Natural Gas
2025-01-01 00:00:00+05:30,257.48388671875,3239.2244824115,Oil &amp; Natural Gas
2025-02-01 00:00:00+05:30,220.85316467285156,2778.3990180627657,Oil &amp; Natural Gas
2025-03-01 00:00:00+05:30,246.3800048828125,3099.534320238125,Oil &amp; Natural Gas
2025-04-01 00:00:00+05:30,250.60000610351562,3152.623200649656,Oil &amp; Natural Gas
